,map.txt,fastqctrimmed.txt,expressbam.txt,salmonSE.txt,fastqScreen.txt,run_star_se.txt,fastqc.txt,trim_fasq_fastqc.txt,picard_rna_seq.txt,salmon_index_extended.txt,fastp_trimming_SE.txt,starindex.txt,DRIMSeq.txt,samtools_flagstat.txt,salmon_quant_se.txt,feature_counts.txt,RNA_SeqC.txt,fastqc 6.txt,star_genome.txt,edgeR.txt,startPE.txt,tastq_to_bam_HISAT.txt,fastqc 5.txt,multiqc 2.txt,kallistoQuant.txt,salmon_index.txt,trim_galore_pe.txt,samlon_quant.txt,sortedbam_to_counts.txt,featureCounts 2.txt,fastqc 4.txt,multiqc 3.txt,merge_trimmed_SE.txt,trimgaloreSE.txt,fastQCtrimmed 2.txt,fastqcrim.txt,sortedbam_to_rmdup.txt,sort_index_bams.txt,fastqc 3.txt,fastqc 2.txt,rsem_norm.txt,featureCounts.txt,merge_trimmed_PE.txt,trimgalorePE.txt,compare_reference_stringtie.txt,hisat2.txt,counts_matrix.txt,sortbam.txt,starSE.txt,fetch_unique_stringtie.txt,bigwig.txt,cutadapt 2.txt,cutadapt.txt,MultiQC.txt,salmon_quant_pe.txt,tximeta.txt,salmon_quant.txt,sort_bams.txt,mark_dups.txt,fastp_trimming_PE.txt,salmonPE.txt,samtools_bam.txt,bamindex.txt,generate_genome_star_index.txt,run_star_pe.txt,pass1.txt,fastqc_trimmed.txt,run_multiqc.txt,sampleReads.txt,pass2.txt
map.txt,1.0000000000000002,0.0,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
fastqctrimmed.txt,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.5681635396766477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42825484182743434,0.0,0.0,0.0,0.0,0.42825484182743434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42825484182743434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42825484182743434,0.42825484182743434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expressbam.txt,0.06473946601469045,0.0,1.0000000000000002,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
salmonSE.txt,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21679378669966234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastqScreen.txt,0.06473946601469045,0.0,0.06473946601469045,0.0,1.0000000000000002,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
run_star_se.txt,0.06473946601469045,0.0,0.06473946601469045,0.0,0.06473946601469045,1.0000000000000002,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
fastqc.txt,0.0,0.5681635396766477,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42825484182743434,0.0,0.0,0.0,0.0,0.42825484182743434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42825484182743434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42825484182743434,0.42825484182743434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trim_fasq_fastqc.txt,0.06473946601469045,0.0,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,1.0000000000000002,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
picard_rna_seq.txt,0.06473946601469045,0.0,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,1.0000000000000002,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
salmon_index_extended.txt,0.06473946601469045,0.0,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,1.0000000000000002,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.07057825816996084,0.06473946601469045,0.07057825816996084,0.0898981392299198,0.07953673333259716,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0898981392299198,0.0898981392299198,0.06473946601469045,0.07057825816996084,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.0,0.0,0.06473946601469045,0.0,0.07057825816996084,0.07057825816996084,0.0,0.06473946601469045,0.0,0.07057825816996084,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.06473946601469045,0.0,0.06473946601469045,0.06473946601469045
