,map.txt,fastqctrimmed.txt,expressbam.txt,salmonSE.txt,fastqScreen.txt,run_star_se.txt,fastqc.txt,trim_fasq_fastqc.txt,picard_rna_seq.txt,salmon_index_extended.txt,fastp_trimming_SE.txt,starindex.txt,DRIMSeq.txt,samtools_flagstat.txt,salmon_quant_se.txt,feature_counts.txt,RNA_SeqC.txt,fastqc 6.txt,star_genome.txt,edgeR.txt,startPE.txt,tastq_to_bam_HISAT.txt,fastqc 5.txt,multiqc 2.txt,kallistoQuant.txt,salmon_index.txt,trim_galore_pe.txt,samlon_quant.txt,sortedbam_to_counts.txt,featureCounts 2.txt,fastqc 4.txt,multiqc 3.txt,merge_trimmed_SE.txt,trimgaloreSE.txt,fastQCtrimmed 2.txt,fastqcrim.txt,sortedbam_to_rmdup.txt,sort_index_bams.txt,fastqc 3.txt,fastqc 2.txt,rsem_norm.txt,featureCounts.txt,merge_trimmed_PE.txt,trimgalorePE.txt,compare_reference_stringtie.txt,hisat2.txt,counts_matrix.txt,sortbam.txt,starSE.txt,fetch_unique_stringtie.txt,bigwig.txt,cutadapt 2.txt,cutadapt.txt,MultiQC.txt,salmon_quant_pe.txt,tximeta.txt,salmon_quant.txt,sort_bams.txt,mark_dups.txt,fastp_trimming_PE.txt,salmonPE.txt,samtools_bam.txt,bamindex.txt,generate_genome_star_index.txt,run_star_pe.txt,pass1.txt,fastqc_trimmed.txt,run_multiqc.txt,sampleReads.txt,pass2.txt
map.txt,1.0,0.16666666666666663,0.4375,0.12121212121212122,0.4117647058823529,0.4117647058823529,0.12,0.34782608695652173,0.35,0.2592592592592593,0.4,0.4666666666666667,0.46153846153846156,0.34782608695652173,0.38095238095238093,0.35,0.4285714285714286,0.5833333333333333,0.4117647058823529,0.5454545454545454,0.5833333333333333,0.29166666666666663,0.5833333333333333,0.5384615384615384,0.368421052631579,0.38888888888888884,0.44999999999999996,0.4444444444444444,0.28,0.368421052631579,0.5833333333333333,0.5384615384615384,0.368421052631579,0.4444444444444444,0.368421052631579,0.4375,0.33333333333333337,0.33333333333333337,0.5833333333333333,0.5833333333333333,0.4666666666666667,0.368421052631579,0.1333333333333333,0.4444444444444444,0.24242424242424243,0.5833333333333333,0.1071428571428571,0.10526315789473684,0.18518518518518523,0.2142857142857143,0.1333333333333333,0.5714285714285714,0.5714285714285714,0.0,0.4285714285714286,0.09999999999999998,0.4444444444444444,0.4666666666666667,0.6,0.1333333333333333,0.5,0.4444444444444444,0.16666666666666663,0.33333333333333337,0.47058823529411764,0.6363636363636364,0.35,0.125,0.47058823529411764,0.6363636363636364
fastqctrimmed.txt,0.16666666666666663,1.0,0.125,0.18181818181818177,0.20833333333333337,0.125,0.76,0.04166666666666663,0.125,0.14814814814814814,0.29166666666666663,0.25,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.20833333333333337,0.16666666666666663,0.125,0.125,0.08333333333333337,0.08333333333333337,0.04166666666666663,0.16666666666666663,0.20833333333333337,0.08333333333333337,0.07999999999999996,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.29166666666666663,0.29166666666666663,0.45833333333333337,0.25,0.08333333333333337,0.20833333333333337,0.08333333333333337,0.08333333333333337,0.16666666666666663,0.08333333333333337,0.09999999999999998,0.29166666666666663,0.1515151515151515,0.08333333333333337,0.1428571428571429,0.20833333333333337,0.14814814814814814,0.1071428571428571,0.19999999999999996,0.08333333333333337,0.08333333333333337,0.20833333333333337,0.08333333333333337,0.33333333333333337,0.08333333333333337,0.125,0.08333333333333337,0.09999999999999998,0.08333333333333337,0.125,0.29166666666666663,0.125,0.125,0.125,0.375,0.22916666666666663,0.20833333333333337,0.125
expressbam.txt,0.4375,0.125,1.0,0.18181818181818177,0.3529411764705882,0.3529411764705882,0.07999999999999996,0.34782608695652173,0.4,0.2962962962962963,0.4,0.4375,0.375,0.3913043478260869,0.33333333333333337,0.44999999999999996,0.375,0.4375,0.47058823529411764,0.5,0.4375,0.375,0.4375,0.375,0.42105263157894735,0.33333333333333337,0.30000000000000004,0.38888888888888884,0.36,0.4736842105263158,0.4375,0.375,0.42105263157894735,0.33333333333333337,0.368421052631579,0.4375,0.375,0.47619047619047616,0.4375,0.4375,0.4375,0.4736842105263158,0.09999999999999998,0.33333333333333337,0.303030303030303,0.4375,0.1428571428571429,0.0,0.11111111111111116,0.3214285714285714,0.16666666666666663,0.375,0.375,0.0625,0.33333333333333337,0.25,0.38888888888888884,0.5625,0.4375,0.09999999999999998,0.375,0.5555555555555556,0.11111111111111116,0.47619047619047616,0.3529411764705882,0.5625,0.35,0.16666666666666663,0.47058823529411764,0.5625
salmonSE.txt,0.12121212121212122,0.18181818181818177,0.18181818181818177,1.0,0.18181818181818177,0.18181818181818177,0.18181818181818177,0.12121212121212122,0.12121212121212122,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.12121212121212122,0.1515151515151515,0.12121212121212122,0.1515151515151515,0.12121212121212122,0.1515151515151515,0.12121212121212122,0.12121212121212122,0.1515151515151515,0.09090909090909094,0.1515151515151515,0.12121212121212122,0.18181818181818177,0.12121212121212122,0.09090909090909094,0.12121212121212122,0.12121212121212122,0.1515151515151515,0.1515151515151515,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.1515151515151515,0.18181818181818177,0.1515151515151515,0.18181818181818177,0.1515151515151515,0.1515151515151515,0.12121212121212122,0.1515151515151515,0.12121212121212122,0.09090909090909094,0.1515151515151515,0.1515151515151515,0.24242424242424243,0.21212121212121215,0.36363636363636365,0.1515151515151515,0.24242424242424243,0.1515151515151515,0.1515151515151515,0.12121212121212122,0.12121212121212122,0.18181818181818177,0.12121212121212122,0.18181818181818177,0.12121212121212122,0.12121212121212122,0.1515151515151515,0.1515151515151515,0.24242424242424243,0.1515151515151515,0.18181818181818177,0.12121212121212122,0.12121212121212122,0.22916666666666663,0.12121212121212122,0.12121212121212122
fastqScreen.txt,0.4117647058823529,0.20833333333333337,0.3529411764705882,0.18181818181818177,1.0,0.4117647058823529,0.16000000000000003,0.4782608695652174,0.4,0.37037037037037035,0.6,0.5294117647058824,0.47058823529411764,0.34782608695652173,0.38095238095238093,0.44999999999999996,0.47058823529411764,0.7058823529411764,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.45833333333333337,0.7058823529411764,0.47058823529411764,0.42105263157894735,0.4444444444444444,0.4,0.4444444444444444,0.36,0.4736842105263158,0.7058823529411764,0.47058823529411764,0.42105263157894735,0.4444444444444444,0.631578947368421,0.7058823529411764,0.33333333333333337,0.38095238095238093,0.7058823529411764,0.7058823529411764,0.4117647058823529,0.4736842105263158,0.1333333333333333,0.4444444444444444,0.33333333333333337,0.4117647058823529,0.1785714285714286,0.10526315789473684,0.11111111111111116,0.3214285714285714,0.16666666666666663,0.4117647058823529,0.4117647058823529,0.11764705882352944,0.38095238095238093,0.17647058823529416,0.4444444444444444,0.4117647058823529,0.4117647058823529,0.1333333333333333,0.4117647058823529,0.4444444444444444,0.05555555555555558,0.38095238095238093,0.4117647058823529,0.47058823529411764,0.65,0.16666666666666663,0.4117647058823529,0.47058823529411764
run_star_se.txt,0.4117647058823529,0.125,0.3529411764705882,0.18181818181818177,0.4117647058823529,1.0,0.12,0.4782608695652174,0.5,0.37037037037037035,0.35,0.5294117647058824,0.3529411764705882,0.34782608695652173,0.5714285714285714,0.4,0.4117647058823529,0.47058823529411764,0.47058823529411764,0.3529411764705882,0.5882352941176471,0.375,0.47058823529411764,0.47058823529411764,0.42105263157894735,0.38888888888888884,0.55,0.38888888888888884,0.31999999999999995,0.368421052631579,0.47058823529411764,0.47058823529411764,0.4736842105263158,0.4444444444444444,0.42105263157894735,0.4117647058823529,0.375,0.38095238095238093,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.368421052631579,0.1333333333333333,0.4444444444444444,0.36363636363636365,0.47058823529411764,0.3214285714285714,0.10526315789473684,0.14814814814814814,0.4285714285714286,0.1333333333333333,0.5294117647058824,0.5294117647058824,0.17647058823529416,0.5238095238095238,0.17647058823529416,0.38888888888888884,0.47058823529411764,0.4117647058823529,0.1333333333333333,0.3529411764705882,0.38888888888888884,0.05555555555555558,0.4285714285714286,0.9411764705882353,0.47058823529411764,0.4,0.16666666666666663,0.3529411764705882,0.47058823529411764
fastqc.txt,0.12,0.76,0.07999999999999996,0.18181818181818177,0.16000000000000003,0.12,1.0,0.040000000000000036,0.16000000000000003,0.11111111111111116,0.19999999999999996,0.24,0.07999999999999996,0.16000000000000003,0.12,0.040000000000000036,0.07999999999999996,0.07999999999999996,0.24,0.12,0.16000000000000003,0.12,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.19999999999999996,0.24,0.12,0.040000000000000036,0.07999999999999996,0.07999999999999996,0.07999999999999996,0.16000000000000003,0.28,0.31999999999999995,0.16000000000000003,0.040000000000000036,0.24,0.07999999999999996,0.07999999999999996,0.12,0.07999999999999996,0.06666666666666665,0.28,0.12121212121212122,0.12,0.1785714285714286,0.24,0.18518518518518523,0.0714285714285714,0.19999999999999996,0.07999999999999996,0.07999999999999996,0.19999999999999996,0.12,0.24,0.12,0.16000000000000003,0.07999999999999996,0.06666666666666665,0.12,0.16000000000000003,0.28,0.12,0.12,0.07999999999999996,0.24,0.22916666666666663,0.19999999999999996,0.07999999999999996
trim_fasq_fastqc.txt,0.34782608695652173,0.04166666666666663,0.34782608695652173,0.12121212121212122,0.4782608695652174,0.4782608695652174,0.040000000000000036,1.0,0.4347826086956522,0.33333333333333337,0.3913043478260869,0.34782608695652173,0.30434782608695654,0.4347826086956522,0.3913043478260869,0.30434782608695654,0.34782608695652173,0.5217391304347826,0.34782608695652173,0.26086956521739135,0.3913043478260869,0.33333333333333337,0.5217391304347826,0.4347826086956522,0.4347826086956522,0.34782608695652173,0.5217391304347826,0.4347826086956522,0.4,0.30434782608695654,0.5217391304347826,0.4347826086956522,0.34782608695652173,0.4782608695652174,0.3913043478260869,0.4782608695652174,0.375,0.3913043478260869,0.5217391304347826,0.5217391304347826,0.3913043478260869,0.30434782608695654,0.09999999999999998,0.4782608695652174,0.303030303030303,0.4347826086956522,0.1428571428571429,0.04347826086956519,0.07407407407407407,0.3571428571428571,0.1333333333333333,0.3913043478260869,0.3913043478260869,0.08695652173913049,0.3913043478260869,0.26086956521739135,0.4347826086956522,0.3913043478260869,0.3913043478260869,0.09999999999999998,0.30434782608695654,0.3913043478260869,0.08695652173913049,0.3913043478260869,0.4782608695652174,0.3913043478260869,0.4347826086956522,0.16666666666666663,0.34782608695652173,0.3913043478260869
picard_rna_seq.txt,0.35,0.125,0.4,0.12121212121212122,0.4,0.5,0.16000000000000003,0.4347826086956522,1.0,0.37037037037037035,0.35,0.5,0.4,0.3913043478260869,0.47619047619047616,0.35,0.4,0.4,0.5,0.4,0.4,0.33333333333333337,0.4,0.30000000000000004,0.30000000000000004,0.44999999999999996,0.4,0.4,0.31999999999999995,0.35,0.4,0.30000000000000004,0.4,0.35,0.4,0.35,0.33333333333333337,0.38095238095238093,0.4,0.4,0.4,0.35,0.16666666666666663,0.35,0.3939393939393939,0.4,0.2142857142857143,0.050000000000000044,0.11111111111111116,0.3571428571428571,0.09999999999999998,0.44999999999999996,0.44999999999999996,0.050000000000000044,0.4285714285714286,0.09999999999999998,0.4,0.5,0.5,0.16666666666666663,0.4,0.4,0.050000000000000044,0.38095238095238093,0.44999999999999996,0.44999999999999996,0.4,0.1875,0.4,0.44999999999999996
salmon_index_extended.txt,0.2592592592592593,0.14814814814814814,0.2962962962962963,0.1515151515151515,0.37037037037037035,0.37037037037037035,0.11111111111111116,0.33333333333333337,0.37037037037037035,1.0,0.33333333333333337,0.4444444444444444,0.2592592592592593,0.37037037037037035,0.5555555555555556,0.33333333333333337,0.2962962962962963,0.2962962962962963,0.37037037037037035,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.37037037037037035,0.6666666666666667,0.37037037037037035,0.5185185185185186,0.33333333333333337,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.40740740740740744,0.2962962962962963,0.33333333333333337,0.2962962962962963,0.37037037037037035,0.5185185185185186,0.2962962962962963,0.2962962962962963,0.33333333333333337,0.2962962962962963,0.16666666666666663,0.2962962962962963,0.33333333333333337,0.2962962962962963,0.0714285714285714,0.18518518518518523,0.11111111111111116,0.3214285714285714,0.06666666666666665,0.2962962962962963,0.2962962962962963,0.11111111111111116,0.5555555555555556,0.14814814814814814,0.5185185185185186,0.33333333333333337,0.33333333333333337,0.16666666666666663,0.4444444444444444,0.37037037037037035,0.18518518518518523,0.40740740740740744,0.37037037037037035,0.2592592592592593,0.37037037037037035,0.125,0.4444444444444444,0.2592592592592593
