,generate_genome_star_index_rules.txt,sortedbam_to_rmdup_rules.txt,sampleReads_rules.txt,samtools_bam_rules.txt,merge_trimmed_SE_rules.txt,picard_rna_seq_rules.txt,fastqc 5_rules.txt,salmon_quant_rules.txt,sortbam_rules.txt,trim_galore_pe_rules.txt,rsem_norm_rules.txt,tastq_to_bam_HISAT_rules.txt,fastqcrim_rules.txt,hisat2_rules.txt,trimgalorePE_rules.txt,fastQCtrimmed 2_rules.txt,salmon_index_rules.txt,RNA_SeqC_rules.txt,cutadapt 2_rules.txt,fastqc 3_rules.txt,MultiQC_rules.txt,run_star_pe_rules.txt,sort_index_bams_rules.txt,expressbam_rules.txt,sortedbam_to_counts_rules.txt,starindex_rules.txt,pass2_rules.txt,bigwig_rules.txt,fastqc 4_rules.txt,kallistoQuant_rules.txt,salmonPE_rules.txt,fastp_trimming_SE_rules.txt,bamindex_rules.txt,salmon_quant_pe_rules.txt,starSE_rules.txt,fastqc 2_rules.txt,mark_dups_rules.txt,salmon_index_extended_rules.txt,compare_reference_stringtie_rules.txt,salmon_quant_se_rules.txt,pass1_rules.txt,counts_matrix_rules.txt,DRIMSeq_rules.txt,fastp_trimming_PE_rules.txt,featureCounts_rules.txt,feature_counts_rules.txt,multiqc 3_rules.txt,fastqc_trimmed_rules.txt,cutadapt_rules.txt,startPE_rules.txt,tximeta_rules.txt,salmonSE_rules.txt,sort_bams_rules.txt,trim_fasq_fastqc_rules.txt,trimgaloreSE_rules.txt,samtools_flagstat_rules.txt,run_star_se_rules.txt,featureCounts 2_rules.txt,fetch_unique_stringtie_rules.txt,samlon_quant_rules.txt,fastqc 6_rules.txt,run_multiqc_rules.txt,fastqc_rules.txt,merge_trimmed_PE_rules.txt,multiqc 2_rules.txt,star_genome_rules.txt,map_rules.txt,edgeR_rules.txt,fastqctrimmed_rules.txt,fastqScreen_rules.txt
rsem_norm_rules.txt,0.2666666666666667,0.38888888888888884,0.09090909090909094,0.25,0.23076923076923073,0.1428571428571429,0.0,0.16666666666666663,0.2222222222222222,0.2857142857142857,1.0,0.2222222222222222,0.19999999999999996,0.0,0.25,0.15384615384615385,0.25,0.11111111111111116,0.0,0.0,0.0,0.18181818181818177,0.19999999999999996,0.09999999999999998,0.26315789473684215,0.11111111111111116,0.0,0.0,0.0,0.07692307692307687,0.2222222222222222,0.2142857142857143,0.2222222222222222,0.19999999999999996,0.11111111111111116,0.0,0.11111111111111116,0.1428571428571429,0.14814814814814814,0.19999999999999996,0.0,0.15384615384615385,0.0,0.2142857142857143,0.07692307692307687,0.1428571428571429,0.0,0.2142857142857143,0.0,0.11111111111111116,0.11111111111111116,0.2222222222222222,0.11111111111111116,0.17647058823529416,0.25,0.11764705882352944,0.18181818181818177,0.07692307692307687,0.13636363636363635,0.16666666666666663,0.0,0.18181818181818177,0.0,0.23076923076923073,0.0,0.2727272727272727,0.11111111111111116,0.11111111111111116,0.15384615384615385,0.09090909090909094
tastq_to_bam_HISAT_rules.txt,0.11111111111111116,0.16666666666666663,0.11111111111111116,0.33333333333333337,0.16666666666666663,0.11111111111111116,0.2777777777777778,0.16666666666666663,0.2777777777777778,0.16666666666666663,0.2222222222222222,1.0,0.38888888888888884,0.11111111111111116,0.11111111111111116,0.33333333333333337,0.16666666666666663,0.05555555555555558,0.11111111111111116,0.2777777777777778,0.05555555555555558,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.1578947368421053,0.16666666666666663,0.11111111111111116,0.05555555555555558,0.2777777777777778,0.2222222222222222,0.11111111111111116,0.38888888888888884,0.16666666666666663,0.11111111111111116,0.2222222222222222,0.2777777777777778,0.11111111111111116,0.09523809523809523,0.07407407407407407,0.11111111111111116,0.11111111111111116,0.16666666666666663,0.05555555555555558,0.38888888888888884,0.11111111111111116,0.16666666666666663,0.05555555555555558,0.38888888888888884,0.11111111111111116,0.16666666666666663,0.11111111111111116,0.16666666666666663,0.33333333333333337,0.11111111111111116,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.11111111111111116,0.13636363636363635,0.16666666666666663,0.2777777777777778,0.11111111111111116,0.2777777777777778,0.16666666666666663,0.05555555555555558,0.16666666666666663,0.05555555555555558,0.0,0.38888888888888884,0.2777777777777778
fastqcrim_rules.txt,0.1333333333333333,0.16666666666666663,0.09090909090909094,0.25,0.3076923076923077,0.0714285714285714,0.6,0.08333333333333337,0.30000000000000004,0.0714285714285714,0.19999999999999996,0.38888888888888884,1.0,0.19999999999999996,0.08333333333333337,0.6153846153846154,0.08333333333333337,0.0,0.09999999999999998,0.6,0.19999999999999996,0.09090909090909094,0.1333333333333333,0.09999999999999998,0.1578947368421053,0.09999999999999998,0.19999999999999996,0.09999999999999998,0.6,0.23076923076923073,0.09999999999999998,0.5714285714285714,0.09999999999999998,0.19999999999999996,0.30000000000000004,0.6,0.09999999999999998,0.09523809523809523,0.18518518518518523,0.19999999999999996,0.19999999999999996,0.3076923076923077,0.0,0.5714285714285714,0.15384615384615385,0.2142857142857143,0.19999999999999996,0.7142857142857143,0.09999999999999998,0.30000000000000004,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.2941176470588235,0.08333333333333337,0.11764705882352944,0.09090909090909094,0.15384615384615385,0.2272727272727273,0.08333333333333337,0.6,0.09090909090909094,0.6,0.3076923076923077,0.19999999999999996,0.09090909090909094,0.09999999999999998,0.0,0.7692307692307692,0.5454545454545454
hisat2_rules.txt,0.1333333333333333,0.11111111111111116,0.09090909090909094,0.08333333333333337,0.07692307692307687,0.1428571428571429,0.16666666666666663,0.08333333333333337,0.0,0.1428571428571429,0.0,0.11111111111111116,0.19999999999999996,1.0,0.16666666666666663,0.15384615384615385,0.08333333333333337,0.0,0.125,0.16666666666666663,0.0,0.18181818181818177,0.1333333333333333,0.09999999999999998,0.10526315789473684,0.11111111111111116,0.33333333333333337,0.16666666666666663,0.16666666666666663,0.23076923076923073,0.0,0.1428571428571429,0.125,0.1333333333333333,0.0,0.16666666666666663,0.0,0.09523809523809523,0.07407407407407407,0.1333333333333333,0.16666666666666663,0.23076923076923073,0.0,0.1428571428571429,0.07692307692307687,0.0714285714285714,0.0,0.1428571428571429,0.125,0.0,0.2857142857142857,0.0,0.11111111111111116,0.23529411764705888,0.16666666666666663,0.17647058823529416,0.18181818181818177,0.07692307692307687,0.18181818181818177,0.08333333333333337,0.16666666666666663,0.09090909090909094,0.16666666666666663,0.07692307692307687,0.0,0.0,0.16666666666666663,0.0,0.15384615384615385,0.09090909090909094
trimgalorePE_rules.txt,0.1333333333333333,0.2222222222222222,0.16666666666666663,0.08333333333333337,0.07692307692307687,0.0714285714285714,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.7142857142857143,0.25,0.11111111111111116,0.08333333333333337,0.16666666666666663,1.0,0.0,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.16666666666666663,0.16666666666666663,0.1333333333333333,0.0,0.1578947368421053,0.16666666666666663,0.08333333333333337,0.16666666666666663,0.08333333333333337,0.07692307692307687,0.33333333333333337,0.0,0.16666666666666663,0.06666666666666665,0.25,0.08333333333333337,0.08333333333333337,0.09523809523809523,0.11111111111111116,0.06666666666666665,0.08333333333333337,0.07692307692307687,0.08333333333333337,0.0,0.07692307692307687,0.0714285714285714,0.16666666666666663,0.0714285714285714,0.08333333333333337,0.33333333333333337,0.33333333333333337,0.25,0.08333333333333337,0.2941176470588235,0.9166666666666666,0.11764705882352944,0.16666666666666663,0.07692307692307687,0.13636363636363635,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.07692307692307687,0.16666666666666663,0.25,0.16666666666666663,0.16666666666666663,0.0,0.16666666666666663
fastQCtrimmed 2_rules.txt,0.1333333333333333,0.16666666666666663,0.07692307692307687,0.15384615384615385,0.5384615384615384,0.1428571428571429,0.3076923076923077,0.07692307692307687,0.23076923076923073,0.0714285714285714,0.15384615384615385,0.33333333333333337,0.6153846153846154,0.15384615384615385,0.0,1.0,0.23076923076923073,0.0,0.07692307692307687,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.06666666666666665,0.07692307692307687,0.10526315789473684,0.3846153846153846,0.15384615384615385,0.07692307692307687,0.3076923076923077,0.15384615384615385,0.07692307692307687,0.6428571428571428,0.23076923076923073,0.06666666666666665,0.23076923076923073,0.3076923076923077,0.07692307692307687,0.1428571428571429,0.14814814814814814,0.06666666666666665,0.15384615384615385,0.07692307692307687,0.07692307692307687,0.6428571428571428,0.15384615384615385,0.1428571428571429,0.15384615384615385,0.7857142857142857,0.07692307692307687,0.23076923076923073,0.23076923076923073,0.07692307692307687,0.23076923076923073,0.17647058823529416,0.0,0.11764705882352944,0.15384615384615385,0.15384615384615385,0.18181818181818177,0.07692307692307687,0.3076923076923077,0.07692307692307687,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.23076923076923073,0.07692307692307687,0.07692307692307687,0.8461538461538461,0.46153846153846156
salmon_index_rules.txt,0.1333333333333333,0.2222222222222222,0.25,0.25,0.15384615384615385,0.2142857142857143,0.08333333333333337,0.5833333333333333,0.16666666666666663,0.1428571428571429,0.25,0.16666666666666663,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.23076923076923073,1.0,0.08333333333333337,0.0,0.08333333333333337,0.16666666666666663,0.08333333333333337,0.33333333333333337,0.0,0.1578947368421053,0.5,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.15384615384615385,0.5,0.1428571428571429,0.5833333333333333,0.5333333333333333,0.08333333333333337,0.08333333333333337,0.16666666666666663,0.5714285714285714,0.18518518518518523,0.5333333333333333,0.08333333333333337,0.15384615384615385,0.08333333333333337,0.1428571428571429,0.07692307692307687,0.1428571428571429,0.16666666666666663,0.2857142857142857,0.0,0.08333333333333337,0.08333333333333337,0.5,0.16666666666666663,0.11764705882352944,0.08333333333333337,0.23529411764705888,0.08333333333333337,0.07692307692307687,0.18181818181818177,0.5833333333333333,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.15384615384615385,0.16666666666666663,0.16666666666666663,0.08333333333333337,0.08333333333333337,0.23076923076923073,0.16666666666666663
RNA_SeqC_rules.txt,0.1333333333333333,0.05555555555555558,0.09090909090909094,0.0,0.07692307692307687,0.1428571428571429,0.125,0.08333333333333337,0.0,0.1428571428571429,0.11111111111111116,0.05555555555555558,0.0,0.0,0.08333333333333337,0.0,0.08333333333333337,1.0,0.0,0.125,0.125,0.09090909090909094,0.1333333333333333,0.0,0.052631578947368474,0.0,0.0,0.0,0.125,0.0,0.0,0.0714285714285714,0.0,0.06666666666666665,0.125,0.125,0.11111111111111116,0.09523809523809523,0.07407407407407407,0.06666666666666665,0.0,0.07692307692307687,0.375,0.0714285714285714,0.07692307692307687,0.0714285714285714,0.125,0.0714285714285714,0.0,0.0,0.125,0.0,0.11111111111111116,0.11764705882352944,0.08333333333333337,0.05882352941176472,0.09090909090909094,0.07692307692307687,0.09090909090909094,0.08333333333333337,0.125,0.18181818181818177,0.125,0.07692307692307687,0.125,0.18181818181818177,0.0,0.125,0.0,0.18181818181818177
cutadapt 2_rules.txt,0.06666666666666665,0.2222222222222222,0.09090909090909094,0.08333333333333337,0.07692307692307687,0.2142857142857143,0.125,0.16666666666666663,0.125,0.1428571428571429,0.0,0.11111111111111116,0.09999999999999998,0.125,0.08333333333333337,0.07692307692307687,0.0,0.0,1.0,0.125,0.125,0.36363636363636365,0.19999999999999996,0.0,0.21052631578947367,0.11111111111111116,0.125,0.0,0.125,0.23076923076923073,0.0,0.0714285714285714,0.0,0.1333333333333333,0.25,0.125,0.2222222222222222,0.09523809523809523,0.11111111111111116,0.1333333333333333,0.125,0.3076923076923077,0.0,0.0714285714285714,0.15384615384615385,0.1428571428571429,0.125,0.1428571428571429,1.0,0.25,0.125,0.0,0.2222222222222222,0.17647058823529416,0.08333333333333337,0.17647058823529416,0.2727272727272727,0.15384615384615385,0.18181818181818177,0.16666666666666663,0.125,0.18181818181818177,0.125,0.07692307692307687,0.125,0.09090909090909094,0.25,0.125,0.07692307692307687,0.09090909090909094
fastqc 3_rules.txt,0.06666666666666665,0.11111111111111116,0.09090909090909094,0.16666666666666663,0.07692307692307687,0.1428571428571429,1.0,0.16666666666666663,0.1428571428571429,0.0714285714285714,0.0,0.2777777777777778,0.6,0.16666666666666663,0.08333333333333337,0.3076923076923077,0.08333333333333337,0.125,0.125,1.0,0.4285714285714286,0.18181818181818177,0.06666666666666665,0.09999999999999998,0.1578947368421053,0.11111111111111116,0.33333333333333337,0.0,1.0,0.23076923076923073,0.125,0.2857142857142857,0.125,0.1333333333333333,0.0,1.0,0.11111111111111116,0.09523809523809523,0.11111111111111116,0.1333333333333333,0.33333333333333337,0.15384615384615385,0.0,0.2857142857142857,0.15384615384615385,0.2142857142857143,0.4285714285714286,0.4285714285714286,0.125,0.0,0.0,0.125,0.11111111111111116,0.3529411764705882,0.08333333333333337,0.23529411764705888,0.18181818181818177,0.15384615384615385,0.13636363636363635,0.16666666666666663,1.0,0.2727272727272727,1.0,0.07692307692307687,0.4285714285714286,0.09090909090909094,0.16666666666666663,0.0,0.46153846153846156,0.5454545454545454
