,multiqc 3_shell_commands.txt,startPE_shell_commands.txt,RNA_SeqC_shell_commands.txt,merge_trimmed_PE_shell_commands.txt,merge_trimmed_SE_shell_commands.txt,sort_bams_shell_commands.txt,sort_index_bams_shell_commands.txt,cutadapt 2_shell_commands.txt,fastqc 3_shell_commands.txt,starSE_shell_commands.txt,hisat2_shell_commands.txt,generate_genome_star_index_shell_commands.txt,rsem_norm_shell_commands.txt,tximeta_shell_commands.txt,fastp_trimming_PE_shell_commands.txt,pass2_shell_commands.txt,cutadapt_shell_commands.txt,run_star_se_shell_commands.txt,salmon_quant_pe_shell_commands.txt,fetch_unique_stringtie_shell_commands.txt,bigwig_shell_commands.txt,run_star_pe_shell_commands.txt,edgeR_shell_commands.txt,salmon_quant_se_shell_commands.txt,fastp_trimming_SE_shell_commands.txt,fastqc 5_shell_commands.txt,trim_galore_pe_shell_commands.txt,samtools_flagstat_shell_commands.txt,bamindex_shell_commands.txt,expressbam_shell_commands.txt,map_shell_commands.txt,pass1_shell_commands.txt,fastqScreen_shell_commands.txt,featureCounts 2_shell_commands.txt,run_multiqc_shell_commands.txt,picard_rna_seq_shell_commands.txt,trimgaloreSE_shell_commands.txt,kallistoQuant_shell_commands.txt,fastqc_trimmed_shell_commands.txt,salmonSE_shell_commands.txt,MultiQC_shell_commands.txt,salmon_index_shell_commands.txt,salmonPE_shell_commands.txt,featureCounts_shell_commands.txt,sortbam_shell_commands.txt,trimgalorePE_shell_commands.txt,fastqc 4_shell_commands.txt,mark_dups_shell_commands.txt,fastqc 2_shell_commands.txt,salmon_quant_shell_commands.txt,starindex_shell_commands.txt,fastqctrimmed_shell_commands.txt,sampleReads_shell_commands.txt,star_genome_shell_commands.txt,fastqcrim_shell_commands.txt,fastqc_shell_commands.txt,compare_reference_stringtie_shell_commands.txt,DRIMSeq_shell_commands.txt,multiqc 2_shell_commands.txt,salmon_index_extended_shell_commands.txt,samtools_bam_shell_commands.txt,samlon_quant_shell_commands.txt
pass1_shell_commands.txt,0.10843373493975905,0.23924268502581758,0.09466437177280551,0.09122203098106707,0.04991394148020656,0.04647160068846812,0.03270223752151458,0.01721170395869187,0.09294320137693635,0.23407917383820998,0.015490533562822706,0.2271944922547332,0.20826161790017217,0.16695352839931155,0.20481927710843373,0.9265175718849841,0.11531841652323582,0.26678141135972466,0.21514629948364883,0.09810671256454384,0.16695352839931155,0.27882960413080893,0.1807228915662651,0.1962134251290878,0.15490533562822717,0.04475043029259895,0.11703958691910499,0.04647160068846812,0.09466437177280551,0.08089500860585197,0.22891566265060237,1.0,0.1480206540447504,0.1480206540447504,0.0688468158347676,0.13597246127366613,0.14974182444061968,0.015490533562822706,0.09982788296041312,0.1583476764199656,0.11015490533562822,0.15146299483648884,0.16179001721170394,0.17728055077452665,0.05679862306368333,0.1635111876075731,0.0895008605851979,0.12564543889845092,0.0895008605851979,0.2220309810671256,0.1273666092943201,0.10671256454388989,0.10154905335628228,0.29948364888123924,0.0895008605851979,0.10671256454388989,0.0740103270223752,0.17383820998278832,0.061962134251290824,0.16006884681583478,0.04647160068846812,0.14113597246127363
fastqScreen_shell_commands.txt,0.2466666666666667,0.21406727828746175,0.23333333333333328,0.2866666666666666,0.19333333333333336,0.17333333333333334,0.09999999999999998,0.06000000000000005,0.24,0.21221864951768488,0.033333333333333326,0.20673076923076927,0.2129629629629629,0.2429906542056075,0.2959641255605381,0.13897763578274758,0.24,0.2782258064516129,0.2711111111111111,0.24,0.1615925058548009,0.26538461538461533,0.2723880597014925,0.2938144329896907,0.22666666666666668,0.1466666666666666,0.2466666666666667,0.18000000000000005,0.21333333333333337,0.2466666666666667,0.18644067796610164,0.1480206540447504,1.0,0.24,0.18000000000000005,0.15094339622641506,0.2122905027932961,0.040000000000000036,0.2733333333333333,0.22999999999999998,0.18000000000000005,0.24,0.22374429223744297,0.23976608187134507,0.22666666666666668,0.23902439024390243,0.26,0.125,0.28,0.28979591836734697,0.18666666666666665,0.20666666666666667,0.33333333333333337,0.217687074829932,0.26,0.20666666666666667,0.19999999999999996,0.2943548387096774,0.18000000000000005,0.22666666666666668,0.16666666666666663,0.22666666666666668
featureCounts 2_shell_commands.txt,0.3065693430656934,0.2232415902140673,0.2773722627737226,0.2773722627737226,0.21897810218978098,0.1897810218978102,0.12408759124087587,0.06569343065693434,0.3065693430656934,0.23151125401929262,0.04379562043795615,0.2451923076923077,0.23611111111111116,0.28037383177570097,0.36322869955156956,0.14217252396166136,0.2043795620437956,0.3104838709677419,0.33333333333333337,0.2992700729927007,0.16627634660421542,0.3038461538461539,0.2350746268656716,0.3350515463917526,0.3197278911564626,0.13138686131386856,0.3284671532846716,0.18248175182481752,0.1970802919708029,0.2773722627737226,0.19128329297820823,0.1480206540447504,0.24,1.0,0.21167883211678828,0.20125786163522008,0.17877094972067042,0.051094890510948954,0.3138686131386861,0.29000000000000004,0.21167883211678828,0.25547445255474455,0.3105022831050228,0.32748538011695905,0.21167883211678828,0.19999999999999996,0.18248175182481752,0.2282608695652174,0.3138686131386861,0.326530612244898,0.14598540145985406,0.22627737226277367,0.3284671532846716,0.23129251700680276,0.18248175182481752,0.22627737226277367,0.24087591240875916,0.22580645161290325,0.18248175182481752,0.28671328671328666,0.18248175182481752,0.291970802919708
run_multiqc_shell_commands.txt,0.3294117647058824,0.11314984709480125,0.21212121212121215,0.23943661971830987,0.22807017543859653,0.19298245614035092,0.1578947368421053,0.10526315789473684,0.26086956521739135,0.11897106109324762,0.052631578947368474,0.14903846153846156,0.1620370370370371,0.15887850467289721,0.14798206278026904,0.06389776357827481,0.20879120879120883,0.14919354838709675,0.15555555555555556,0.2183908045977011,0.09133489461358313,0.14230769230769236,0.14925373134328357,0.1649484536082474,0.20408163265306123,0.19298245614035092,0.19512195121951215,0.17543859649122806,0.19999999999999996,0.17391304347826086,0.10411622276029053,0.0688468158347676,0.18000000000000005,0.21167883211678828,1.0,0.12578616352201255,0.1843575418994413,0.08771929824561409,0.28205128205128205,0.16500000000000004,0.23684210526315785,0.23880597014925375,0.1552511415525114,0.14035087719298245,0.19298245614035092,0.1658536585365854,0.296875,0.125,0.30000000000000004,0.13877551020408163,0.1889763779527559,0.2232142857142857,0.2168674698795181,0.11904761904761907,0.296875,0.2232142857142857,0.22807017543859653,0.157258064516129,0.2807017543859649,0.23076923076923073,0.17543859649122806,0.2416666666666667
picard_rna_seq_shell_commands.txt,0.1823899371069182,0.1651376146788991,0.18867924528301883,0.19496855345911945,0.15094339622641506,0.1383647798742138,0.10062893081761004,0.04402515723270439,0.20125786163522008,0.17041800643086813,0.04402515723270439,0.1826923076923077,0.1435185185185185,0.20560747663551404,0.20627802690582964,0.12939297124600635,0.1572327044025157,0.19354838709677424,0.19111111111111112,0.2264150943396226,0.1498829039812647,0.1923076923076923,0.2052238805970149,0.18041237113402064,0.16981132075471694,0.11949685534591192,0.20125786163522008,0.1572327044025157,0.14465408805031443,0.16981132075471694,0.16464891041162233,0.13597246127366613,0.15094339622641506,0.20125786163522008,0.12578616352201255,1.0,0.12849162011173187,0.04402515723270439,0.18867924528301883,0.15000000000000002,0.1383647798742138,0.19496855345911945,0.15981735159817356,0.11695906432748537,0.11949685534591192,0.14634146341463417,0.15094339622641506,0.20108695652173914,0.1823899371069182,0.2081632653061225,0.1572327044025157,0.1383647798742138,0.1823899371069182,0.19047619047619047,0.15094339622641506,0.1383647798742138,0.1572327044025157,0.20564516129032262,0.1383647798742138,0.16981132075471694,0.15094339622641506,0.2075471698113207
trimgaloreSE_shell_commands.txt,0.22905027932960897,0.27522935779816515,0.17877094972067042,0.22905027932960897,0.13407821229050276,0.13407821229050276,0.0949720670391061,0.05027932960893855,0.1899441340782123,0.28295819935691313,0.04469273743016755,0.14903846153846156,0.22685185185185186,0.17757009345794394,0.16143497757847536,0.14536741214057503,0.23463687150837986,0.22177419354838712,0.21777777777777774,0.2011173184357542,0.23887587822014056,0.2153846153846154,0.2201492537313433,0.19072164948453607,0.17877094972067042,0.12849162011173187,0.2178770949720671,0.13407821229050276,0.3798882681564246,0.16201117318435754,0.19612590799031482,0.14974182444061968,0.2122905027932961,0.17877094972067042,0.1843575418994413,0.12849162011173187,1.0,0.05027932960893855,0.1899441340782123,0.375,0.4189944134078212,0.2178770949720671,0.3744292237442922,0.15642458100558654,0.16759776536312854,0.8731707317073171,0.24022346368715086,0.05978260869565222,0.1899441340782123,0.18775510204081636,0.22905027932960897,0.4860335195530726,0.2067039106145251,0.20748299319727892,0.24022346368715086,0.4860335195530726,0.2122905027932961,0.21370967741935487,0.14525139664804465,0.2011173184357542,0.12849162011173187,0.22905027932960897
kallistoQuant_shell_commands.txt,0.08235294117647063,0.030581039755351647,0.06060606060606055,0.07042253521126762,0.11428571428571432,0.1515151515151515,0.13636363636363635,0.3846153846153846,0.1159420289855072,0.032154340836012874,0.5384615384615384,0.033653846153846145,0.04166666666666663,0.04205607476635509,0.03139013452914796,0.015974440894568676,0.04395604395604391,0.03629032258064513,0.040000000000000036,0.06896551724137934,0.025761124121779888,0.0346153846153846,0.02985074626865669,0.046391752577319534,0.04081632653061229,0.09756097560975607,0.07317073170731703,0.16666666666666663,0.0888888888888889,0.04347826086956519,0.021791767554479424,0.015490533562822706,0.040000000000000036,0.051094890510948954,0.08771929824561409,0.04402515723270439,0.05027932960893855,1.0,0.07692307692307687,0.04500000000000004,0.07017543859649122,0.05970149253731338,0.04109589041095896,0.03508771929824561,0.0625,0.04390243902439028,0.0625,0.048913043478260865,0.0714285714285714,0.03673469387755102,0.03937007874015752,0.0714285714285714,0.09638554216867468,0.027210884353741527,0.0625,0.0714285714285714,0.08771929824561409,0.032258064516129004,0.0888888888888889,0.05594405594405594,0.13888888888888884,0.07499999999999996
fastqc_trimmed_shell_commands.txt,0.2588235294117647,0.15902140672782872,0.2948717948717948,0.28205128205128205,0.23076923076923073,0.2692307692307693,0.15384615384615385,0.11538461538461542,0.20512820512820518,0.16398713826366562,0.08974358974358976,0.1875,0.18981481481481477,0.2149532710280374,0.2376681614349776,0.09265175718849838,0.25274725274725274,0.21370967741935487,0.21777777777777774,0.22988505747126442,0.11241217798594849,0.20769230769230773,0.18656716417910446,0.24226804123711343,0.3129251700680272,0.21794871794871795,0.1585365853658537,0.23076923076923073,0.15555555555555556,0.20512820512820518,0.13559322033898302,0.09982788296041312,0.2733333333333333,0.3138686131386861,0.28205128205128205,0.18867924528301883,0.1899441340782123,0.07692307692307687,1.0,0.19999999999999996,0.21052631578947367,0.28358208955223885,0.19634703196347036,0.2748538011695907,0.23076923076923073,0.18536585365853664,0.3717948717948718,0.1630434782608695,0.8974358974358975,0.1959183673469388,0.19685039370078738,0.2232142857142857,0.3373493975903614,0.16666666666666663,0.3717948717948718,0.2232142857142857,0.20512820512820518,0.19758064516129037,0.28205128205128205,0.2727272727272727,0.23076923076923073,0.2583333333333333
salmonSE_shell_commands.txt,0.28,0.43425076452599387,0.19999999999999996,0.21499999999999997,0.14500000000000002,0.14,0.09999999999999998,0.04500000000000004,0.25,0.4501607717041801,0.03500000000000003,0.17788461538461542,0.20833333333333337,0.23364485981308414,0.21973094170403584,0.15495207667731625,0.18500000000000005,0.2338709677419355,0.26222222222222225,0.22499999999999998,0.3185011709601874,0.23461538461538467,0.2201492537313433,0.265,0.24,0.10499999999999998,0.22999999999999998,0.14,0.35,0.19499999999999995,0.23728813559322037,0.1583476764199656,0.22999999999999998,0.29000000000000004,0.16500000000000004,0.15000000000000002,0.375,0.04500000000000004,0.19999999999999996,1.0,0.42500000000000004,0.32499999999999996,0.908675799086758,0.19999999999999996,0.14,0.3414634146341463,0.18500000000000005,0.09499999999999997,0.18500000000000005,0.30204081632653057,0.18999999999999995,0.43999999999999995,0.235,0.22448979591836737,0.18500000000000005,0.43999999999999995,0.18500000000000005,0.217741935483871,0.13,0.31000000000000005,0.135,0.32499999999999996
MultiQC_shell_commands.txt,0.33333333333333337,0.24770642201834858,0.2192982456140351,0.3157894736842105,0.1842105263157895,0.21052631578947367,0.13157894736842102,0.07894736842105265,0.3070175438596491,0.2572347266881029,0.06140350877192979,0.20673076923076927,0.20833333333333337,0.21028037383177567,0.2017937219730942,0.10702875399361023,0.20175438596491224,0.22983870967741937,0.2711111111111111,0.20175438596491224,0.20843091334894615,0.22307692307692306,0.20149253731343286,0.2938144329896907,0.217687074829932,0.16666666666666663,0.29824561403508776,0.21052631578947367,0.5087719298245614,0.19298245614035092,0.15496368038740915,0.11015490533562822,0.18000000000000005,0.21167883211678828,0.23684210526315785,0.1383647798742138,0.4189944134078212,0.07017543859649122,0.21052631578947367,0.42500000000000004,1.0,0.20895522388059706,0.3972602739726028,0.21052631578947367,0.19298245614035092,0.375609756097561,0.26315789473684215,0.11956521739130432,0.24561403508771928,0.24897959183673468,0.18110236220472442,0.6140350877192983,0.2192982456140351,0.1802721088435374,0.26315789473684215,0.6140350877192983,0.21052631578947367,0.2016129032258065,0.2543859649122807,0.22377622377622375,0.20175438596491224,0.25
salmon_index_shell_commands.txt,0.3805970149253731,0.22018348623853212,0.28358208955223885,0.27611940298507465,0.17910447761194026,0.18656716417910446,0.13432835820895528,0.05970149253731338,0.34328358208955223,0.22829581993569137,0.03731343283582089,0.29807692307692313,0.29166666666666663,0.3037383177570093,0.3228699551569507,0.1485623003194888,0.26119402985074625,0.2943548387096774,0.3733333333333333,0.26119402985074625,0.18501170960187352,0.29230769230769227,0.2574626865671642,0.38659793814432986,0.34013605442176875,0.14179104477611937,0.35074626865671643,0.17910447761194026,0.22388059701492535,0.29104477611940294,0.19128329297820823,0.15146299483648884,0.24,0.25547445255474455,0.23880597014925375,0.19496855345911945,0.2178770949720671,0.05970149253731338,0.28358208955223885,0.32499999999999996,0.20895522388059706,1.0,0.32420091324200917,0.23976608187134507,0.20149253731343286,0.20487804878048776,0.23880597014925375,0.15760869565217395,0.29104477611940294,0.3387755102040816,0.15671641791044777,0.23134328358208955,0.26865671641791045,0.26190476190476186,0.23880597014925375,0.23134328358208955,0.23880597014925375,0.2701612903225806,0.18656716417910446,0.8951048951048951,0.17910447761194026,0.3805970149253731
