,multiqc 3_shell_commands.txt,startPE_shell_commands.txt,RNA_SeqC_shell_commands.txt,merge_trimmed_PE_shell_commands.txt,merge_trimmed_SE_shell_commands.txt,sort_bams_shell_commands.txt,sort_index_bams_shell_commands.txt,cutadapt 2_shell_commands.txt,fastqc 3_shell_commands.txt,starSE_shell_commands.txt,hisat2_shell_commands.txt,generate_genome_star_index_shell_commands.txt,rsem_norm_shell_commands.txt,tximeta_shell_commands.txt,fastp_trimming_PE_shell_commands.txt,pass2_shell_commands.txt,cutadapt_shell_commands.txt,run_star_se_shell_commands.txt,salmon_quant_pe_shell_commands.txt,fetch_unique_stringtie_shell_commands.txt,bigwig_shell_commands.txt,run_star_pe_shell_commands.txt,edgeR_shell_commands.txt,salmon_quant_se_shell_commands.txt,fastp_trimming_SE_shell_commands.txt,fastqc 5_shell_commands.txt,trim_galore_pe_shell_commands.txt,samtools_flagstat_shell_commands.txt,bamindex_shell_commands.txt,expressbam_shell_commands.txt,map_shell_commands.txt,pass1_shell_commands.txt,fastqScreen_shell_commands.txt,featureCounts 2_shell_commands.txt,run_multiqc_shell_commands.txt,picard_rna_seq_shell_commands.txt,trimgaloreSE_shell_commands.txt,kallistoQuant_shell_commands.txt,fastqc_trimmed_shell_commands.txt,salmonSE_shell_commands.txt,MultiQC_shell_commands.txt,salmon_index_shell_commands.txt,salmonPE_shell_commands.txt,featureCounts_shell_commands.txt,sortbam_shell_commands.txt,trimgalorePE_shell_commands.txt,fastqc 4_shell_commands.txt,mark_dups_shell_commands.txt,fastqc 2_shell_commands.txt,salmon_quant_shell_commands.txt,starindex_shell_commands.txt,fastqctrimmed_shell_commands.txt,sampleReads_shell_commands.txt,star_genome_shell_commands.txt,fastqcrim_shell_commands.txt,fastqc_shell_commands.txt,compare_reference_stringtie_shell_commands.txt,DRIMSeq_shell_commands.txt,multiqc 2_shell_commands.txt,salmon_index_extended_shell_commands.txt,samtools_bam_shell_commands.txt,samlon_quant_shell_commands.txt
multiqc 3_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
startPE_shell_commands.txt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782594,0.0,1.0,0.06521739130434778,0.0,0.08695652173913049,0.11442786069651745,0.0,0.10869565217391308,0.04347826086956519,0.0,0.0,0.0,0.7037037037037037,0.0,0.09486166007905139,0.0,0.0,0.08695652173913049,0.0,0.10869565217391308,0.7037037037037037,0.12068965517241381,0.0,0.10869565217391308,0.08695652173913049,0.12068965517241381,0.07843137254901966,0.0,0.6333333333333333,0.06521739130434778,0.17391304347826086,0.78,0.7307692307692308,0.0,0.78,0.0,0.08695652173913049,0.6333333333333333,0.0,0.10869565217391308,0.180327868852459,0.0,0.10924369747899154,0.76,0.10204081632653061,0.10869565217391308,0.0,0.76,0.0,0.09829059829059827,0.08695652173913049,0.0,0.10869565217391308,0.08695652173913049
RNA_SeqC_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
merge_trimmed_PE_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
merge_trimmed_SE_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
sort_bams_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
sort_index_bams_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
cutadapt 2_shell_commands.txt,0.0,0.021739130434782594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021739130434782594,0.46153846153846156,0.0,0.11764705882352944,0.03980099502487566,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.05555555555555558,0.0,0.035573122529644285,0.0,0.0,0.10526315789473684,0.0,0.15625,0.07407407407407407,0.06896551724137934,0.0,0.0,0.10869565217391308,0.12068965517241381,0.11764705882352944,0.0,0.06666666666666665,0.3846153846153846,0.13043478260869568,0.06000000000000005,0.07692307692307687,0.0,0.06000000000000005,0.0,0.09756097560975607,0.06666666666666665,0.0,0.125,0.11475409836065575,0.0,0.05882352941176472,0.07999999999999996,0.1428571428571429,0.0,0.0,0.07999999999999996,0.0,0.038461538461538436,0.13157894736842102,0.0,0.09677419354838712,0.0
fastqc 3_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
starSE_shell_commands.txt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782594,0.0,1.0,0.06521739130434778,0.0,0.08695652173913049,0.11442786069651745,0.0,0.10869565217391308,0.04347826086956519,0.0,0.0,0.0,0.7037037037037037,0.0,0.09486166007905139,0.0,0.0,0.08695652173913049,0.0,0.10869565217391308,0.7037037037037037,0.12068965517241381,0.0,0.10869565217391308,0.08695652173913049,0.12068965517241381,0.07843137254901966,0.0,0.6333333333333333,0.06521739130434778,0.17391304347826086,0.78,0.7307692307692308,0.0,0.78,0.0,0.08695652173913049,0.6333333333333333,0.0,0.10869565217391308,0.180327868852459,0.0,0.10924369747899154,0.76,0.10204081632653061,0.10869565217391308,0.0,0.76,0.0,0.09829059829059827,0.08695652173913049,0.0,0.10869565217391308,0.08695652173913049
hisat2_shell_commands.txt,0.0,0.06521739130434778,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.06521739130434778,1.0,0.0,0.11764705882352944,0.02985074626865669,0.0,0.0,0.09090909090909094,0.0,0.0,0.0,0.05555555555555558,0.0,0.02371541501976282,0.0,0.0,0.07894736842105265,0.0,0.09375,0.09259259259259256,0.051724137931034475,0.0,0.0,0.06521739130434778,0.06896551724137934,0.05882352941176472,0.0,0.08333333333333337,0.5384615384615384,0.10144927536231885,0.07999999999999996,0.07692307692307687,0.0,0.07999999999999996,0.0,0.07317073170731703,0.08333333333333337,0.0,0.0625,0.09836065573770492,0.0,0.04201680672268904,0.07999999999999996,0.10204081632653061,0.0,0.0,0.07999999999999996,0.0,0.02564102564102566,0.07894736842105265,0.0,0.06451612903225812,0.0
generate_genome_star_index_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
rsem_norm_shell_commands.txt,0.0,0.08695652173913049,0.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.08695652173913049,0.11764705882352944,0.0,1.0,0.06965174129353235,0.0,0.05882352941176472,0.23529411764705888,0.0,0.0,0.0,0.07407407407407407,0.0,0.059288537549407105,0.0,0.0,0.1842105263157895,0.0,0.125,0.12962962962962965,0.10344827586206895,0.0,0.05882352941176472,0.17391304347826086,0.2068965517241379,0.196078431372549,0.0,0.1166666666666667,0.11764705882352944,0.1594202898550725,0.14,0.09615384615384615,0.0,0.14,0.0,0.12195121951219512,0.1166666666666667,0.0,0.05882352941176472,0.16393442622950816,0.0,0.07563025210084029,0.12,0.20408163265306123,0.05882352941176472,0.0,0.12,0.0,0.0641025641025641,0.13157894736842102,0.0,0.09677419354838712,0.17647058823529416
tximeta_shell_commands.txt,0.0,0.11442786069651745,0.0,0.0,0.0,0.0,0.0,0.03980099502487566,0.0,0.11442786069651745,0.02985074626865669,0.0,0.06965174129353235,1.0,0.0,0.00497512437810943,0.03482587064676612,0.0,0.0,0.0,0.15920398009950254,0.0,0.4703557312252964,0.0,0.0,0.10447761194029848,0.0,0.12935323383084574,0.154228855721393,0.154228855721393,0.0,0.00497512437810943,0.14427860696517414,0.20398009950248752,0.14427860696517414,0.0,0.14925373134328357,0.04477611940298509,0.20398009950248752,0.14427860696517414,0.12935323383084574,0.0,0.14427860696517414,0.0,0.1393034825870647,0.14925373134328357,0.0,0.05970149253731338,0.20398009950248752,0.0,0.23383084577114432,0.13432835820895528,0.17910447761194026,0.00497512437810943,0.0,0.13432835820895528,0.0,0.4871794871794872,0.10447761194029848,0.0,0.11940298507462688,0.04975124378109452
fastp_trimming_PE_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
pass2_shell_commands.txt,0.0,0.10869565217391308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391308,0.0,0.0,0.05882352941176472,0.00497512437810943,0.0,1.0,0.11111111111111116,0.0,0.0,0.0,0.01851851851851849,0.0,0.007905138339920903,0.0,0.0,0.052631578947368474,0.0,0.0,0.01851851851851849,0.017241379310344862,0.0,1.0,0.04347826086956519,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.040000000000000036,0.019230769230769273,0.0,0.040000000000000036,0.0,0.07317073170731703,0.033333333333333326,0.0,0.0,0.0,0.0,0.03361344537815125,0.020000000000000018,0.020408163265306145,1.0,0.0,0.020000000000000018,0.0,0.008547008547008517,0.0,0.0,0.032258064516129004,0.08333333333333337
cutadapt_shell_commands.txt,0.0,0.04347826086956519,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.04347826086956519,0.09090909090909094,0.0,0.23529411764705888,0.03482587064676612,0.0,0.11111111111111116,1.0,0.0,0.0,0.0,0.05555555555555558,0.0,0.031620553359683834,0.0,0.0,0.13157894736842102,0.0,0.15625,0.07407407407407407,0.06896551724137934,0.0,0.11111111111111116,0.10869565217391308,0.12068965517241381,0.11764705882352944,0.0,0.050000000000000044,0.07692307692307687,0.10144927536231885,0.06000000000000005,0.07692307692307687,0.0,0.06000000000000005,0.0,0.12195121951219512,0.050000000000000044,0.0,0.1875,0.11475409836065575,0.0,0.050420168067226934,0.07999999999999996,0.10204081632653061,0.11111111111111116,0.0,0.07999999999999996,0.0,0.03418803418803418,0.13157894736842102,0.0,0.12903225806451613,0.25
run_star_se_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
salmon_quant_pe_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
fetch_unique_stringtie_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
bigwig_shell_commands.txt,0.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.05555555555555558,0.0,0.7037037037037037,0.05555555555555558,0.0,0.07407407407407407,0.15920398009950254,0.0,0.01851851851851849,0.05555555555555558,0.0,0.0,0.0,1.0,0.0,0.12252964426877466,0.0,0.0,0.11111111111111116,0.0,0.18518518518518523,0.8888888888888888,0.08620689655172409,0.0,0.01851851851851849,0.11111111111111116,0.10344827586206895,0.09259259259259256,0.0,0.6666666666666667,0.07407407407407407,0.2028985507246377,0.7407407407407407,0.7407407407407407,0.0,0.7407407407407407,0.0,0.12962962962962965,0.6666666666666667,0.0,0.14814814814814814,0.21311475409836067,0.0,0.134453781512605,0.7407407407407407,0.11111111111111116,0.01851851851851849,0.0,0.7407407407407407,0.0,0.1282051282051282,0.11111111111111116,0.0,0.20370370370370372,0.07407407407407407
run_star_pe_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
edgeR_shell_commands.txt,0.0,0.09486166007905139,0.0,0.0,0.0,0.0,0.0,0.035573122529644285,0.0,0.09486166007905139,0.02371541501976282,0.0,0.059288537549407105,0.4703557312252964,0.0,0.007905138339920903,0.031620553359683834,0.0,0.0,0.0,0.12252964426877466,0.0,1.0,0.0,0.0,0.08300395256916993,0.0,0.10671936758893286,0.12648221343873522,0.12648221343873522,0.0,0.007905138339920903,0.13043478260869568,0.17391304347826086,0.13438735177865613,0.0,0.12648221343873522,0.031620553359683834,0.17391304347826086,0.11462450592885376,0.11067193675889331,0.0,0.11462450592885376,0.0,0.10671936758893286,0.12648221343873522,0.0,0.0513833992094862,0.1620553359683794,0.0,0.22134387351778662,0.11067193675889331,0.15810276679841895,0.007905138339920903,0.0,0.11067193675889331,0.0,0.8142292490118577,0.08695652173913049,0.0,0.09486166007905139,0.035573122529644285
salmon_quant_se_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
fastp_trimming_SE_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
fastqc 5_shell_commands.txt,0.0,0.08695652173913049,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.08695652173913049,0.07894736842105265,0.0,0.1842105263157895,0.10447761194029848,0.0,0.052631578947368474,0.13157894736842102,0.0,0.0,0.0,0.11111111111111116,0.0,0.08300395256916993,0.0,0.0,1.0,0.0,0.23684210526315785,0.11111111111111116,0.2068965517241379,0.0,0.052631578947368474,0.21739130434782605,0.1724137931034483,0.17647058823529416,0.0,0.1166666666666667,0.10526315789473684,0.21739130434782605,0.09999999999999998,0.13461538461538458,0.0,0.09999999999999998,0.0,0.29268292682926833,0.1166666666666667,0.0,0.07894736842105265,0.2295081967213115,0.0,0.1512605042016807,0.21999999999999997,0.10204081632653061,0.052631578947368474,0.0,0.21999999999999997,0.0,0.09401709401709402,0.07894736842105265,0.0,0.1842105263157895,0.1578947368421053
trim_galore_pe_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
samtools_flagstat_shell_commands.txt,0.0,0.10869565217391308,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.10869565217391308,0.09375,0.0,0.125,0.12935323383084574,0.0,0.0,0.15625,0.0,0.0,0.0,0.18518518518518523,0.0,0.10671936758893286,0.0,0.0,0.23684210526315785,0.0,1.0,0.2592592592592593,0.2931034482758621,0.0,0.0,0.21739130434782605,0.3620689655172413,0.1568627450980392,0.0,0.15000000000000002,0.1875,0.2028985507246377,0.18000000000000005,0.13461538461538458,0.0,0.18000000000000005,0.0,0.24390243902439024,0.15000000000000002,0.0,0.15625,0.2295081967213115,0.0,0.16806722689075626,0.18000000000000005,0.2857142857142857,0.0,0.0,0.18000000000000005,0.0,0.11538461538461542,0.10526315789473684,0.0,0.75,0.1875
bamindex_shell_commands.txt,0.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.7037037037037037,0.09259259259259256,0.0,0.12962962962962965,0.154228855721393,0.0,0.01851851851851849,0.07407407407407407,0.0,0.0,0.0,0.8888888888888888,0.0,0.12648221343873522,0.0,0.0,0.11111111111111116,0.0,0.2592592592592593,1.0,0.08620689655172409,0.0,0.01851851851851849,0.11111111111111116,0.08620689655172409,0.11111111111111116,0.0,0.7,0.11111111111111116,0.21739130434782605,0.7962962962962963,0.7407407407407407,0.0,0.7962962962962963,0.0,0.12962962962962965,0.7,0.0,0.12962962962962965,0.2295081967213115,0.0,0.134453781512605,0.7777777777777778,0.14814814814814814,0.01851851851851849,0.0,0.7777777777777778,0.0,0.13247863247863245,0.14814814814814814,0.0,0.2592592592592593,0.12962962962962965
expressbam_shell_commands.txt,0.0,0.12068965517241381,0.0,0.0,0.0,0.0,0.0,0.06896551724137934,0.0,0.12068965517241381,0.051724137931034475,0.0,0.10344827586206895,0.154228855721393,0.0,0.017241379310344862,0.06896551724137934,0.0,0.0,0.0,0.08620689655172409,0.0,0.12648221343873522,0.0,0.0,0.2068965517241379,0.0,0.2931034482758621,0.08620689655172409,1.0,0.0,0.017241379310344862,0.2068965517241379,0.2068965517241379,0.12068965517241381,0.0,0.06666666666666665,0.051724137931034475,0.1594202898550725,0.10344827586206895,0.12068965517241381,0.0,0.10344827586206895,0.0,0.2931034482758621,0.06666666666666665,0.0,0.08620689655172409,0.16393442622950816,0.0,0.19327731092436973,0.10344827586206895,0.13793103448275867,0.017241379310344862,0.0,0.10344827586206895,0.0,0.13247863247863245,0.2068965517241379,0.0,0.3275862068965517,0.06896551724137934
map_shell_commands.txt,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
pass1_shell_commands.txt,0.0,0.10869565217391308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869565217391308,0.0,0.0,0.05882352941176472,0.00497512437810943,0.0,1.0,0.11111111111111116,0.0,0.0,0.0,0.01851851851851849,0.0,0.007905138339920903,0.0,0.0,0.052631578947368474,0.0,0.0,0.01851851851851849,0.017241379310344862,0.0,1.0,0.04347826086956519,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.040000000000000036,0.019230769230769273,0.0,0.040000000000000036,0.0,0.07317073170731703,0.033333333333333326,0.0,0.0,0.0,0.0,0.03361344537815125,0.020000000000000018,0.020408163265306145,1.0,0.0,0.020000000000000018,0.0,0.008547008547008517,0.0,0.0,0.032258064516129004,0.08333333333333337
fastqScreen_shell_commands.txt,0.0,0.08695652173913049,0.0,0.0,0.0,0.0,0.0,0.10869565217391308,0.0,0.08695652173913049,0.06521739130434778,0.0,0.17391304347826086,0.14427860696517414,0.0,0.04347826086956519,0.10869565217391308,0.0,0.0,0.0,0.11111111111111116,0.0,0.13043478260869568,0.0,0.0,0.21739130434782605,0.0,0.21739130434782605,0.11111111111111116,0.2068965517241379,0.0,0.04347826086956519,1.0,0.27586206896551724,0.27450980392156865,0.0,0.16666666666666663,0.08695652173913049,0.21739130434782605,0.09999999999999998,0.13461538461538458,0.0,0.09999999999999998,0.0,0.23913043478260865,0.16666666666666663,0.0,0.10869565217391308,0.2295081967213115,0.0,0.16806722689075626,0.12,0.36734693877551017,0.04347826086956519,0.0,0.12,0.0,0.14102564102564108,0.10869565217391308,0.0,0.21739130434782605,0.10869565217391308
featureCounts 2_shell_commands.txt,0.0,0.12068965517241381,0.0,0.0,0.0,0.0,0.0,0.12068965517241381,0.0,0.12068965517241381,0.06896551724137934,0.0,0.2068965517241379,0.20398009950248752,0.0,0.0,0.12068965517241381,0.0,0.0,0.0,0.10344827586206895,0.0,0.17391304347826086,0.0,0.0,0.1724137931034483,0.0,0.3620689655172413,0.08620689655172409,0.2068965517241379,0.0,0.0,0.27586206896551724,1.0,0.15517241379310343,0.0,0.06666666666666665,0.06896551724137934,0.1594202898550725,0.10344827586206895,0.10344827586206895,0.0,0.10344827586206895,0.0,0.22413793103448276,0.06666666666666665,0.0,0.12068965517241381,0.180327868852459,0.0,0.2016806722689075,0.12068965517241381,0.4137931034482759,0.0,0.0,0.12068965517241381,0.0,0.18803418803418803,0.1724137931034483,0.0,0.3448275862068966,0.12068965517241381
