Process A,Process B,Similarity
salmonPE,run_star_se,0.2857142857142857
salmonPE,salmonSE,1.0
salmonPE,run_star_pe,0.5217391304347826
salmonPE,generate_genome_star_index,0.5217391304347826
salmonPE,cutadapt,0.5652173913043479
salmonPE,MultiQC,1.0
salmonPE,sort_index_bams,0.5217391304347826
salmonPE,hisat2,0.1034482758620689
salmonPE,fastp_trimming_PE,0.5217391304347826
salmonPE,startPE,1.0
salmonPE,fastp_trimming_SE,0.5217391304347826
salmonPE,fastqc 3,0.5217391304347826
salmonPE,fastqc_trimmed,0.4782608695652174
salmonPE,samlon_quant,0.6086956521739131
salmonPE,kallistoQuant,0.1666666666666666
salmonPE,fastqc 2,0.4782608695652174
salmonPE,bamindex,1.0
salmonPE,featureCounts 2,0.1489361702127659
salmonPE,tximeta,0.1304347826086956
salmonPE,fastqScreen,0.1568627450980392
salmonPE,multiqc 2,0.5217391304347826
salmonPE,trimgalorePE,1.0
salmonPE,trimgaloreSE,1.0
salmonPE,multiqc 3,0.5217391304347826
